189.jpg,0.504861,0.228595
190.jpg,0.504861,0.221939
191.jpg,0.504861,0.221939
192.jpg,0.504861,0.215283
193.jpg,0.0638527,0.215283
194.jpg,0,0.228595
195.jpg,0,0.308483
196.jpg,0.0638527,0.375046
197.jpg,0.0721731,0.375046
198.jpg,0.105454,0.358405
199.jpg,0.25522,0.335108
200.jpg,0,0.298499
201.jpg,0,0
202.jpg,-0.271925,0
203.jpg,-0.62973,0.0954574
204.jpg,-0.230323,0.175345
205.jpg,0,0.18533
206.jpg,0,0.155376
207.jpg,0,0.155376
208.jpg,0,0.18533
209.jpg,0,0.221939
210.jpg,0,0.221939
211.jpg,-0.205362,0.221939
212.jpg,-0.163761,0.228595
213.jpg,-0.163761,0.248564
214.jpg,-0.163761,0.271874
215.jpg,-0.163761,0.27853
216.jpg,-0.163761,0.288514
217.jpg,-0.163761,0.288514
218.jpg,-0.371801,0.288514
219.jpg,-0.1388,0.288514
220.jpg,0,0.288514
221.jpg,0,0.288514
222.jpg,0,0.288514
223.jpg,-0.34684,0.288514
224.jpg,0,0.288514
225.jpg,-0.0555967,0.288514
226.jpg,-0.0555967,0.288514
227.jpg,0,0.288514
228.jpg,0,0.288514
229.jpg,-0.246964,0.288514
230.jpg,-0.0306358,0.288514
231.jpg,0,0.288514
232.jpg,0.213618,0.288514
233.jpg,0.737862,0.268546
234.jpg,1,0.248564
235.jpg,1,0.23858
236.jpg,0.887628,0.231923
237.jpg,-0.0306358,0.231923
238.jpg,-0.754567,0.231923
239.jpg,-0.280245,0.231923
240.jpg,0,0.231923
241.jpg,0,0.231923
242.jpg,0,0.231923
243.jpg,0,0.231923
244.jpg,-0.063917,0.231923
245.jpg,-0.0389561,0.231923
246.jpg,0,0.231923
247.jpg,0.163696,0.231923
248.jpg,0.238579,0.231923
249.jpg,0.238579,0.231923
250.jpg,0.238579,0.231923
251.jpg,0.396697,0.231923
252.jpg,0.596385,0.231923
253.jpg,0.596385,0.231923
254.jpg,0.596385,0.231923
255.jpg,0.388377,0.231923
256.jpg,0.388377,0.288514
257.jpg,0.388377,0.291842
258.jpg,0.421658,0.291842
259.jpg,0.421658,0.291842
260.jpg,0.105454,0.291842
261.jpg,0,0.291842
262.jpg,0,0.291842
263.jpg,0,0.291842
264.jpg,0,0.291842
265.jpg,0,0.291842
266.jpg,-0.0555967,0.291842
267.jpg,-0.0555967,0.291842
268.jpg,-0.063917,0.291842
269.jpg,-0.230323,0.291842
270.jpg,-0.496605,0.291842
271.jpg,-0.521566,0.291842
272.jpg,-1,0.291842
273.jpg,-0.871051,0.291842
274.jpg,-0.896012,0.291842
275.jpg,-1,0.291842
276.jpg,-0.729606,0.291842
277.jpg,0,0.291842
278.jpg,0.180337,0.291842
279.jpg,0.696261,0.268546
280.jpg,0.704581,0.268546
281.jpg,0,0.268546
282.jpg,-0.413402,0.268546
283.jpg,-0.163761,0.251892
284.jpg,0,0.215283
285.jpg,0,0.211955
286.jpg,0.221939,0.23858
287.jpg,0.513182,0.241908
288.jpg,0.529822,0.271874
289.jpg,0.47158,0.288514
290.jpg,0.396697,0.288514
291.jpg,0.238579,0.288514
292.jpg,0,0.288514
293.jpg,0,0.268546
294.jpg,0,0.261889
295.jpg,0,0.261889
296.jpg,-0.1388,0.261889
297.jpg,-0.380121,0.261889
298.jpg,-0.396762,0.261889
299.jpg,-0.396762,0.261889
300.jpg,0,0.261889
301.jpg,0,0.261889
302.jpg,0.155376,0.261889
303.jpg,0.280181,0.258548
304.jpg,0.130415,0.258548
305.jpg,0,0.258548
306.jpg,0.221939,0.258548
307.jpg,0.363416,0.258548
308.jpg,0.504861,0.251892
309.jpg,0.821065,0.241908
310.jpg,0.870987,0.241908
311.jpg,0.870987,0.241908
312.jpg,0.870987,0.241908
313.jpg,0.771143,0.241908
314.jpg,0.00561059,0.241908
315.jpg,0,0.241908
316.jpg,0,0.241908
317.jpg,0,0.258548
318.jpg,0,0.298499
319.jpg,0.0388918,0.241908
320.jpg,0.571424,0.23858
321.jpg,0.596385,0.23858
322.jpg,0.596385,0.23858
323.jpg,0.596385,0.261889
324.jpg,0.596385,0.261889
325.jpg,0.596385,0.261889
326.jpg,0.446619,0.261889
327.jpg,0,0.268546
328.jpg,0,0.271874
329.jpg,0,0.27853
330.jpg,0,0.291842
331.jpg,0,0.251892
332.jpg,-0.61309,0.241908
333.jpg,-0.61309,0.241908
334.jpg,-0.704645,0.241908
335.jpg,-0.712965,0.241908
336.jpg,-0.712965,0.241908
337.jpg,-0.712965,0.241908
338.jpg,-0.712965,0.241908
339.jpg,-0.712965,0.241908
340.jpg,-0.712965,0.241908
341.jpg,-0.712965,0.241908
342.jpg,-0.712965,0.241908
343.jpg,-0.712965,0.241908
344.jpg,-0.737926,0.241908
345.jpg,-0.737926,0.241908
346.jpg,-0.704645,0.241908
347.jpg,0,0.241908
348.jpg,0,0.258548
349.jpg,-0.737926,0.268546
350.jpg,-0.654723,0.291842
351.jpg,-0.380121,0.291842
352.jpg,-0.280245,0.291842
353.jpg,0,0.291842
354.jpg,-0.296886,0.291842
355.jpg,0,0.27853
356.jpg,0,0.271874
357.jpg,0,0.268546
358.jpg,0,0.251892
359.jpg,0.454939,0.248564
360.jpg,0.654627,0.241908
361.jpg,0.696261,0.241908
362.jpg,0.696261,0.241908
363.jpg,0.538143,0.241908
364.jpg,0,0.241908
365.jpg,0,0.241908
366.jpg,-0.1388,0.241908
367.jpg,-0.163761,0.241908
368.jpg,0,0.241908
369.jpg,0,0.241908
370.jpg,-0.330199,0.241908
371.jpg,-0.063917,0.241908
372.jpg,0,0.241908
373.jpg,0,0.241908
374.jpg,0,0.241908
375.jpg,0,0.291842
376.jpg,0,0.298499
377.jpg,0,0.298499
378.jpg,-0.271925,0.298499
379.jpg,-0.271925,0.298499
380.jpg,-0.271925,0.298499
381.jpg,0,0.298499
382.jpg,0,0.298499
383.jpg,0,0.298499
384.jpg,-0.188722,0.298499
385.jpg,-0.063917,0.298499
386.jpg,-0.271925,0.298499
387.jpg,-0.280245,0.298499
388.jpg,-0.0139951,0.298499
389.jpg,0,0.27853
390.jpg,0,0.27853
391.jpg,0.796104,0.241908
392.jpg,0.796104,0.241908
393.jpg,0.67962,0.155376
394.jpg,0,0.155376
395.jpg,-0.321879,0.175345
396.jpg,-0.62973,0.20197
397.jpg,0,0.20197
398.jpg,0,0.20197
399.jpg,0.4799,0.20197
400.jpg,0.613025,0.20197
401.jpg,0.0139309,0.20197
402.jpg,0,0.221939
403.jpg,0,0.241908
404.jpg,0,0.281858
405.jpg,0,0.281858
406.jpg,0,0.281858
407.jpg,0,0.281858
408.jpg,0.180337,0.281858
409.jpg,0.196978,0.281858
410.jpg,0,0.251892
411.jpg,0,0.251892
412.jpg,0,0.251892
413.jpg,0.338455,0.251892
414.jpg,0.421658,0.248564
415.jpg,0.496541,0.248564
416.jpg,0.496541,0.241908
417.jpg,0.504861,0.241908
418.jpg,0.563103,0.241908
419.jpg,0.812745,0.241908
420.jpg,0.762823,0.241908
421.jpg,0.529822,0.241908
422.jpg,0,0.241908
423.jpg,0,0.241908
424.jpg,0,0.241908
425.jpg,0,0.261889
426.jpg,0,0.27853
427.jpg,0,0.298499
428.jpg,0,0.298499
429.jpg,0,0.298499
430.jpg,0,0.298499
431.jpg,0,0.298499
432.jpg,-0.113839,0.298499
433.jpg,-0.945934,0.281858
434.jpg,-0.63805,0.281858
435.jpg,-0.61309,0.281858
436.jpg,-0.61309,0.281858
437.jpg,0,0.27853
438.jpg,0,0.27853
439.jpg,0,0.27853
440.jpg,0,0.315139
441.jpg,0,0.315139
442.jpg,0,0.271874
443.jpg,0,0.271874
444.jpg,0,0.248564
445.jpg,0,0.248564
446.jpg,0,0.248564
447.jpg,-0.321879,0.248564
448.jpg,-0.488285,0.248564
449.jpg,0,0.248564
450.jpg,0,0.248564
451.jpg,0,0.248564
452.jpg,0,0.248564
453.jpg,-0.00567484,0.248564
454.jpg,-0.330199,0.248564
455.jpg,0,0.248564
456.jpg,0,0.248564
457.jpg,0,0.248564
458.jpg,0,0.248564
459.jpg,-0.0555967,0.248564
460.jpg,-0.0555967,0.248564
461.jpg,0,0.248564
462.jpg,0,0.268546
463.jpg,0,0.271874
464.jpg,0.180337,0.271874
465.jpg,0.438299,0.271874
466.jpg,0.563103,0.258548
467.jpg,0.621346,0.251892
468.jpg,0.754503,0.251892
469.jpg,0.812745,0.251892
470.jpg,0.870987,0.251892
471.jpg,0.887628,0.251892
472.jpg,0.421658,0.251892
473.jpg,0.0388918,0.251892
474.jpg,0,0.248564
475.jpg,0,0.175345
476.jpg,0.0222512,0
477.jpg,0.538143,0.0288949
478.jpg,0.787784,0.152048
479.jpg,0.787784,0.18533
480.jpg,0.787784,0.248564
481.jpg,0.787784,0.258548
482.jpg,0.854346,0.305155
483.jpg,0.854346,0.338436
484.jpg,0.854346,0.338436
485.jpg,0.854346,0.345092
486.jpg,0.854346,0.325124
487.jpg,0,0.288514
488.jpg,0,0.191986
489.jpg,0,0
490.jpg,0,0
491.jpg,0,0.191986
492.jpg,0.221939,0.251892
493.jpg,0.4799,0.251892
494.jpg,0.629666,0.251892
495.jpg,0.629666,0.251892
496.jpg,0.629666,0.251892
497.jpg,0.396697,0.251892
498.jpg,0.188657,0.268546
499.jpg,0.105454,0.288514
500.jpg,0,0.288514
501.jpg,0,0.288514
502.jpg,0,0.291842
503.jpg,0,0.291842
504.jpg,0,0.291842
505.jpg,0,0.291842
506.jpg,0,0.268546
507.jpg,-0.371801,0.268546
508.jpg,-0.712965,0.261889
509.jpg,-0.787848,0.258548
510.jpg,-0.787848,0.258548
511.jpg,-0.787848,0.258548
512.jpg,-1,0.258548
513.jpg,-1,0.251892
514.jpg,-1,0.248564
515.jpg,-1,0.248564
516.jpg,-1,0.248564
517.jpg,-1,0.248564
518.jpg,-1,0.248564
519.jpg,-1,0.248564
520.jpg,-1,0.248564
521.jpg,-1,0.248564
522.jpg,-0.61309,0.261889
523.jpg,-0.00567484,0.27853
524.jpg,0,0.291842
525.jpg,0,0.291842
526.jpg,0,0.291842
527.jpg,-0.854411,0.298499
528.jpg,-1,0.298499
529.jpg,0,0.298499
530.jpg,0,0.298499
531.jpg,0,0.298499
532.jpg,0.596385,0.281858
533.jpg,0.854346,0.27853
534.jpg,0.854346,0.271874
535.jpg,0,0.271874
536.jpg,0,0.271874
537.jpg,-0.230323,0.271874
538.jpg,-0.471644,0.271874
539.jpg,-0.380121,0.271874
540.jpg,-0.296886,0.271874
541.jpg,0,0.271874
542.jpg,0,0.271874
543.jpg,0.188657,0.231923
544.jpg,0.296821,0.211955
545.jpg,0,0.211955
546.jpg,0,0.211955
547.jpg,-0.321879,0.241908
548.jpg,0,0.281858
549.jpg,0,0.291842
550.jpg,0,0.291842
551.jpg,-0.163761,0.291842
552.jpg,-0.471644,0.291842
553.jpg,0,0.271874
554.jpg,0,0.261889
555.jpg,0,0.258548
556.jpg,-0.546527,0.258548
557.jpg,0,0.258548
558.jpg,0,0.258548
559.jpg,0,0.258548
560.jpg,0.321814,0.248564
561.jpg,0.504861,0.241908
562.jpg,0.596385,0.241908
563.jpg,0.654627,0.241908
564.jpg,0.588064,0.241908
565.jpg,0,0.23858
566.jpg,0,0.251892
567.jpg,0,0.288514
568.jpg,0,0.291842
569.jpg,0,0.291842
570.jpg,0,0.291842
571.jpg,0.296821,0.291842
572.jpg,0.363416,0.27853
573.jpg,0.363416,0.27853
574.jpg,0.0721731,0.27853
575.jpg,0.0139309,0.27853
576.jpg,0.0139309,0.27853
577.jpg,0.0472121,0.271874
578.jpg,0.138736,0.271874
579.jpg,0.388377,0.271874
580.jpg,0.513182,0.271874
581.jpg,0.529822,0.268546
582.jpg,0.413338,0.268546
583.jpg,0,0.268546
584.jpg,0,0.268546
585.jpg,0,0.268546
586.jpg,0,0.261889
587.jpg,0,0.228595
588.jpg,0,0.205298
589.jpg,-0.596449,0.20197
590.jpg,-0.663044,0.20197
591.jpg,-0.521566,0.20197
592.jpg,-0.188722,0.228595
593.jpg,0,0.251892
594.jpg,0,0.268546
595.jpg,0,0.291842
596.jpg,-0.0139951,0.291842
597.jpg,-0.296886,0.291842
598.jpg,-0.596449,0.291842
599.jpg,-0.854411,0.291842
600.jpg,-0.854411,0.291842
601.jpg,-0.496605,0.291842
602.jpg,-0.496605,0.291842
603.jpg,-0.654723,0.291842
604.jpg,-0.762887,0.27853
605.jpg,-0.0306358,0.27853
606.jpg,0,0.27853
607.jpg,0.363416,0.271874
608.jpg,0.513182,0.268546
609.jpg,0,0.268546
610.jpg,0,0.268546
611.jpg,0,0.268546
612.jpg,0,0.261889
613.jpg,0,0.258548
614.jpg,0.0222512,0.251892
615.jpg,0.538143,0.248564
616.jpg,0.629666,0.248564
617.jpg,0.355096,0.241908
618.jpg,0,0.241908
619.jpg,0,0.241908
620.jpg,0.338455,0.241908
621.jpg,0.529822,0.241908
622.jpg,0.529822,0.241908
623.jpg,0,0.241908
624.jpg,0,0.268546
625.jpg,0,0.268546
626.jpg,0,0.268546
627.jpg,0,0.291842
628.jpg,0,0.291842
629.jpg,0,0.291842
630.jpg,-0.180401,0.291842
631.jpg,-0.296886,0.291842
632.jpg,-0.446683,0.291842
633.jpg,-0.130479,0.291842
634.jpg,0,0.291842
635.jpg,0,0.27853
636.jpg,0,0.27853
637.jpg,-0.246964,0.27853
638.jpg,-0.421722,0.27853
639.jpg,0,0.27853
640.jpg,0,0.27853
641.jpg,0.163696,0.271874
642.jpg,0.846026,0.258548
643.jpg,1,0.251892
644.jpg,1,0.248564
645.jpg,0.937549,0.248564
646.jpg,0,0.248564
647.jpg,0,0.248564
648.jpg,0,0.248564
649.jpg,0.0139309,0.248564
650.jpg,0.621346,0.248564
651.jpg,0.704581,0.241908
652.jpg,0.0222512,0.23858
653.jpg,0,0.23858
654.jpg,0.180337,0.23858
655.jpg,0.787784,0.23858
656.jpg,0.937549,0.23858
657.jpg,0.937549,0.23858
658.jpg,0.47158,0.23858
659.jpg,0,0.305155
660.jpg,0,0.305155
661.jpg,0,0.288514
662.jpg,0,0.261889
663.jpg,0,0.258548
664.jpg,0,0.258548
665.jpg,-0.205362,0.258548
666.jpg,-0.979215,0.258548
667.jpg,-1,0.258548
668.jpg,-1,0.258548
669.jpg,-1,0.258548
670.jpg,-1,0.258548
671.jpg,-1,0.258548
672.jpg,-1,0.258548
673.jpg,-1,0.251892
674.jpg,-1,0.251892
675.jpg,-1,0.251892
676.jpg,-1,0.251892
677.jpg,-1,0.251892
678.jpg,-1,0.251892
679.jpg,-1,0.251892
680.jpg,-1,0.251892
681.jpg,-1,0.251892
682.jpg,-1,0.251892
683.jpg,-0.62973,0.251892
684.jpg,-0.1388,0.251892
685.jpg,0,0.251892
686.jpg,0,0.251892
687.jpg,-0.34684,0.251892
688.jpg,-0.513246,0.251892
689.jpg,0,0.251892
690.jpg,0,0.251892
691.jpg,0,0.251892
692.jpg,0,0.251892
693.jpg,0,0.251892
694.jpg,0,0.268546
695.jpg,0.138736,0.281858
696.jpg,0.4799,0.281858
697.jpg,0.787784,0.281858
698.jpg,0.787784,0.281858
699.jpg,0,0.288514
700.jpg,0,0.298499
701.jpg,0,0.298499
702.jpg,-0.438363,0.298499
703.jpg,0,0.298499
704.jpg,0,0.298499
705.jpg,0,0.298499
706.jpg,0,0.298499
707.jpg,0.280181,0.27853
708.jpg,0.513182,0.271874
709.jpg,0.588064,0.268546
710.jpg,0,0.268546
711.jpg,-0.296886,0.268546
712.jpg,-0.471644,0.268546
713.jpg,-0.230323,0.268546
714.jpg,-0.00567484,0.268546
715.jpg,0,0.268546
716.jpg,-1,0.268546
717.jpg,-0.712965,0.268546
718.jpg,-0.688004,0.268546
719.jpg,-0.205362,0.268546
720.jpg,0,0.268546
721.jpg,0,0.268546
722.jpg,0.504861,0.268546
723.jpg,0,0.268546
724.jpg,0,0.268546
725.jpg,0,0.205298
726.jpg,0,0.228595
727.jpg,0,0.248564
728.jpg,0,0.251892
729.jpg,0.338455,0.27853
730.jpg,0.729542,0.27853
731.jpg,0.771143,0.27853
732.jpg,0.571424,0.27853
733.jpg,0,0.27853
734.jpg,0,0.27853
735.jpg,0,0.27853
736.jpg,-0.0888779,0.27853
737.jpg,-0.246964,0.27853
738.jpg,0,0.27853
739.jpg,0,0.27853
740.jpg,0,0.27853
741.jpg,0.330135,0.258548
742.jpg,0.396697,0.258548
743.jpg,0.355096,0.258548
744.jpg,0.338455,0.258548
745.jpg,0.396697,0.258548
746.jpg,0.6713,0.258548
747.jpg,0.904268,0.258548
748.jpg,0,0.258548
749.jpg,0,0.258548
750.jpg,0,0.258548
751.jpg,-0.15544,0.258548
752.jpg,0,0.258548
753.jpg,0.097134,0.251892
754.jpg,0.762823,0.251892
755.jpg,0,0.251892
756.jpg,0,0.251892
757.jpg,0,0.251892
758.jpg,0,0.251892
759.jpg,0.654627,0.248564
760.jpg,0.654627,0.248564
761.jpg,0,0.248564
762.jpg,0,0.248564
763.jpg,0,0.248564
764.jpg,0,0.248564
765.jpg,0,0.248564
766.jpg,0,0.248564
767.jpg,0,0.248564
768.jpg,0,0.248564
769.jpg,0,0.248564
770.jpg,-0.854411,0.248564
771.jpg,-0.471644,0.248564
772.jpg,0,0.248564
773.jpg,-0.596449,0.248564
774.jpg,-0.704645,0.248564
775.jpg,0,0.248564
776.jpg,0,0.248564
777.jpg,-0.113839,0.248564
778.jpg,-0.663044,0.248564
779.jpg,-0.679684,0.248564
780.jpg,-0.679684,0.248564
781.jpg,-0.61309,0.248564
782.jpg,0,0.248564
783.jpg,-1,0.248564
784.jpg,-0.871051,0.248564
785.jpg,-0.737926,0.248564
786.jpg,-1,0.248564
787.jpg,-1,0.248564
788.jpg,-1,0.248564
789.jpg,-1,0.248564
790.jpg,-1,0.248564
791.jpg,-1,0.241908
792.jpg,-1,0.241908
793.jpg,-1,0.258548
794.jpg,-1,0.318467
795.jpg,-1,0.318467
796.jpg,-0.246964,0.318467
797.jpg,0,0.298499
798.jpg,0,0.291842
799.jpg,0,0.258548
800.jpg,-0.513246,0.18533
801.jpg,-0.871051,0.18533
802.jpg,-0.130479,0.18533
803.jpg,0,0.18533
804.jpg,0,0.298499
805.jpg,0,0.298499
806.jpg,0,0.298499
807.jpg,0,0.298499
808.jpg,0.388377,0.27853
809.jpg,0.6713,0.258548
810.jpg,0.67962,0.248564
811.jpg,0.67962,0.248564
812.jpg,0.138736,0.248564
813.jpg,0,0.248564
814.jpg,0,0.248564
815.jpg,0,0.298499
816.jpg,0.163696,0.298499
817.jpg,0.296821,0.315139
818.jpg,0.296821,0.315139
819.jpg,0.296821,0.315139
820.jpg,0.296821,0.315139
821.jpg,0.321814,0.291842
822.jpg,0.355096,0.291842
823.jpg,0,0.288514
824.jpg,0,0.288514
825.jpg,-0.0306358,0.281858
826.jpg,-0.255284,0.281858
827.jpg,-0.0306358,0.271874
828.jpg,-0.0306358,0.261889
829.jpg,-0.130479,0.248564
830.jpg,0,0.241908
831.jpg,0,0.241908
832.jpg,-0.438363,0.241908
833.jpg,0,0.241908
834.jpg,0,0.241908
835.jpg,0,0.241908
836.jpg,0.654627,0.241908
837.jpg,0.754503,0.241908
838.jpg,0.613025,0.23858
839.jpg,0,0.258548
840.jpg,0,0.271874
841.jpg,0,0.318467
842.jpg,0.213618,0.318467
843.jpg,0.654627,0.325124
844.jpg,0.96251,0.325124
845.jpg,0.96251,0.308483
846.jpg,0.96251,0.308483
847.jpg,0,0.308483
848.jpg,0,0.308483
849.jpg,0,0.291842
850.jpg,0,0.288514
851.jpg,0,0.258548
852.jpg,-1,0.228595
853.jpg,-1,0.228595
854.jpg,-1,0.228595
855.jpg,-1,0.228595
856.jpg,-1,0.228595
857.jpg,-1,0.228595
858.jpg,-1,0.228595
859.jpg,-1,0.228595
860.jpg,0,0
861.jpg,0,0
862.jpg,0,0.0222387
863.jpg,0,0.215283
864.jpg,0,0.0788168
865.jpg,0,0.0954574
866.jpg,0,0.10877
867.jpg,0,0.175345
868.jpg,0,0.20197
869.jpg,0,0.205298
870.jpg,0,0.205298
871.jpg,0,0.205298
872.jpg,0,0.215283
873.jpg,0,0.231923
874.jpg,0,0.291842
875.jpg,0,0.291842
876.jpg,0,0.18533
877.jpg,0,0.205298
878.jpg,0,0.281858
879.jpg,0,0.291842
880.jpg,0,0.291842
881.jpg,0,0.291842
882.jpg,0,0.291842
883.jpg,0,0.268546
884.jpg,0,0.251892
885.jpg,0,0.221939
886.jpg,0,0.211955
887.jpg,0,0.211955
888.jpg,0,0.145392
889.jpg,0.538143,0.125423
890.jpg,0.704581,0.125423
891.jpg,0,0.298499
892.jpg,0,0.318467
893.jpg,0,0.318467
894.jpg,0,0.268546
895.jpg,0.762823,0.221939
896.jpg,0,0.241908
897.jpg,0,0.258548
898.jpg,0.388377,0.23858
899.jpg,0,0.23858
900.jpg,0.097134,0.23858
901.jpg,0.097134,0.23858
902.jpg,0,0.251892
903.jpg,0,0.215283
904.jpg,0.712901,0.211955
905.jpg,0.330135,0.205298
906.jpg,0,0.205298
907.jpg,0,0.18533
908.jpg,0.654627,0.152048
909.jpg,0,0.172017
910.jpg,0,0.211955
911.jpg,0.0388918,0.221939
912.jpg,0.904268,0.195314
913.jpg,0,0.211955
914.jpg,0,0.211955
915.jpg,0,0.211955
916.jpg,0,0.211955
917.jpg,0.196978,0.175345
918.jpg,0,0.195314
919.jpg,0,0.20197
920.jpg,0,0.215283
921.jpg,0,0.221939
922.jpg,0,0.268546
923.jpg,0,0.258548
924.jpg,0,0.241908
925.jpg,0,0.241908
926.jpg,0,0.241908
927.jpg,0,0.241908
928.jpg,0,0.261889
929.jpg,0,0.261889
930.jpg,0,0.248564
931.jpg,0,0.228595
932.jpg,0,0.18533
933.jpg,0,0.152048
934.jpg,0,0.128752
935.jpg,0,0.128752
936.jpg,0,0.145392
937.jpg,0,0.155376
938.jpg,0,0
939.jpg,0,0
940.jpg,0,0
941.jpg,0,0.251892
942.jpg,0,0.261889
943.jpg,0,0.261889
944.jpg,0,0.248564
945.jpg,0,0.248564
946.jpg,0,0.291842
947.jpg,0,0.4
948.jpg,0,0.4
949.jpg,0,0.4
950.jpg,0,0.315139
951.jpg,-0.280245,0.085473
952.jpg,-1,0
953.jpg,-1,0
